folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-11_12-34-21_experiment-0,survival12,MLP,False,3,20,0.1,20,3,1.0,0.9434486086135567,0.9873197708868261,0.9751922408130144,,,,,,1.9307683795003827
2025-4-11_0-33-23_experiment-0,survival12,MLP,False,1,50,0.5,100,3,1.0,0.9430820160667824,0.9876772018375757,0.9758491440936666,,,,,,1.9307592179043582
2025-4-11_4-59-14_experiment-0,survival12,MLP,False,2,20,0.2,100,3,1.0,0.9435037326954825,0.9872419300771006,0.9749990339657637,,,,,,1.930745662772583
2025-4-11_14-15-45_experiment-0,survival12,MLP,False,3,50,0.0,20,3,1.0,0.9435074808117863,0.9872237909993878,0.9749990339657637,,,,,,1.9307312718111742
2025-4-11_10-8-50_experiment-0,survival12,MLP,False,2,200,0.1,20,3,1.0,0.943742407387259,0.986987856649225,0.9745353375323621,,,,,,1.9307302640364838
2025-4-11_0-25-56_experiment-0,survival12,MLP,False,1,50,0.5,20,3,1.0,0.9431471529736912,0.9875551354757405,0.9755786545075158,,,,,,1.9307022884494316
2025-4-10_21-31-23_experiment-0,survival12,MLP,False,1,20,0.0,50,3,1.0,0.9431992250180553,0.9874637237675953,0.9754627303991653,,,,,,1.9306629487856506
2025-4-11_7-14-19_experiment-0,survival12,MLP,False,2,50,0.4,20,3,1.0,0.9432975059819936,0.9873562312903733,0.9751922408130144,,,,,,1.9306537372723669
2025-4-11_3-57-48_experiment-0,survival12,MLP,False,1,200,0.5,20,3,1.0,0.9430956966912915,0.9874980280801389,0.9755013717686155,,,,,,1.9305937247714304
2025-4-11_1-35-28_experiment-0,survival12,MLP,False,1,100,0.3,50,3,1.0,0.9427662372681842,0.9878022346148541,0.9760809923103675,,,,,,1.9305684718830383
2025-4-11_8-31-18_experiment-0,survival12,MLP,False,2,100,0.2,50,3,1.0,0.9436638575784342,0.9869045509147122,0.9743034893156614,,,,,,1.9305684084931465
2025-4-11_19-39-26_experiment-0,survival12,MLP,False,3,200,0.2,20,3,1.0,0.9432286745032997,0.9873303167420814,0.9751149580741142,,,,,,1.930558991245381
2025-4-10_22-6-47_experiment-0,survival12,MLP,False,1,20,0.2,100,3,1.0,0.9428338907674686,0.9877176034540543,0.9759264268325669,,,,,,1.930551494221523
2025-4-12_1-7-22_experiment-0,survival12,MLP,False,4,50,0.3,50,3,1.0,0.9441458921073667,0.9863761287789555,0.9731828896016075,,,,,,1.9305220208863223
2025-4-11_14-59-37_experiment-0,survival12,MLP,False,3,50,0.2,50,3,1.0,0.9433650256199813,0.98713718361621,0.9748444684879632,,,,,,1.9305022092361912
2025-4-11_1-52-33_experiment-0,survival12,MLP,False,1,100,0.4,50,3,1.0,0.9429331890772611,0.9875064044456706,0.9755013717686155,,,,,,1.9304395935229317
2025-4-11_22-9-55_experiment-0,survival12,MLP,False,4,20,0.1,50,3,1.0,0.9430394749467339,0.987353260333432,0.9752308821824646,,,,,,1.930392735280166
2025-4-11_8-51-49_experiment-0,survival12,MLP,False,2,100,0.3,50,3,1.0,0.9429967731931296,0.9873851179816189,0.9752308821824646,,,,,,1.9303818911747483
2025-4-11_23-55-54_experiment-0,survival12,MLP,False,4,50,0.0,20,3,1.0,0.9435134510256131,0.9868605639090315,0.9743034893156614,,,,,,1.9303740149346447
2025-4-10_23-21-30_experiment-0,survival12,MLP,False,1,50,0.1,50,3,1.0,0.9428636615198247,0.9874955623052345,0.9755013717686155,,,,,,1.930359223825059
2025-4-11_4-51-18_experiment-0,survival12,MLP,False,2,20,0.2,20,3,1.0,0.943084800381751,0.9872269967673264,0.9749603925963136,,,,,,1.9303117971490775
2025-4-11_22-28-33_experiment-1,survival12,MLP,False,4,20,0.2,20,3,1.0,0.943284280485893,0.9870114465334203,0.9746126202712624,,,,,,1.9302957270193133
2025-4-10_21-35-47_experiment-0,survival12,MLP,False,1,20,0.0,100,3,1.0,0.9429412742995735,0.9872997689071482,0.9751535994435643,,,,,,1.9302410432067219
2025-4-12_0-18-41_experiment-0,survival12,MLP,False,4,50,0.1,50,3,1.0,0.9429938014723457,0.9872432859399685,0.9750376753352139,,,,,,1.9302370874123143
2025-4-11_22-38-15_experiment-0,survival12,MLP,False,4,20,0.2,100,3,1.0,0.9429435231693557,0.9872907319194355,0.9751535994435643,,,,,,1.9302342550887912
2025-4-11_6-55-39_experiment-0,survival12,MLP,False,2,50,0.3,20,3,1.0,0.9427062406350638,0.9874181588703953,0.9753468062908149,,,,,,1.930124399505459
2025-4-11_18-21-6_experiment-0,survival12,MLP,False,3,100,0.5,20,3,1.0,0.9436273134444717,0.9864896708820988,0.9734147378183082,,,,,,1.9301169843265704
2025-4-11_17-56-45_experiment-0,survival12,MLP,False,3,100,0.4,20,3,1.0,0.9442940230181461,0.9858160202460127,0.9720622898875536,,,,,,1.930110043264159
2025-4-11_0-58-10_experiment-0,survival12,MLP,False,1,100,0.1,20,3,1.0,0.9425904238412751,0.9874851954204501,0.9755013717686155,,,,,,1.9300756192617252
2025-4-11_4-35-54_experiment-0,survival12,MLP,False,2,20,0.1,50,3,1.0,0.9428168903828046,0.987258382642998,0.9750376753352139,,,,,,1.9300752730258026
2025-4-11_12-43-19_experiment-0,survival12,MLP,False,3,20,0.1,100,3,1.0,0.9426574615785951,0.9873557550054247,0.9752308821824646,,,,,,1.9300132165840198
2025-4-11_17-35-31_experiment-0,survival12,MLP,False,3,100,0.3,50,3,1.0,0.9433362186689604,0.986661952187322,0.9737625101433595,,,,,,1.9299981708562823
2025-4-11_1-57-44_experiment-0,survival12,MLP,False,1,100,0.4,100,3,1.0,0.9424245964670899,0.9875720034719483,0.975655937246416,,,,,,1.929996599939038
2025-4-11_9-12-26_experiment-0,survival12,MLP,False,2,100,0.4,50,3,1.0,0.9434001775964594,0.9865817960354413,0.973607944665559,,,,,,1.9299819736319006
2025-4-11_6-58-21_experiment-0,survival12,MLP,False,2,50,0.3,50,3,1.0,0.9428067704687845,0.9871364873929684,0.974805827118513,,,,,,1.929943257861753
2025-4-11_9-32-56_experiment-0,survival12,MLP,False,2,100,0.5,50,3,1.0,0.9444332119943146,0.9854936093468204,0.9714053866069013,,,,,,1.9299268213411351
2025-4-11_3-41-18_experiment-0,survival12,MLP,False,1,200,0.4,50,3,1.0,0.9421393112718494,0.9877871016034354,0.9760423509409173,,,,,,1.9299264128752847
2025-4-12_0-42-59_experiment-0,survival12,MLP,False,4,50,0.2,50,3,1.0,0.9429282362092879,0.9869915504028297,0.9744194134240117,,,,,,1.9299197866121176
2025-4-11_11-25-5_experiment-0,survival12,MLP,False,2,200,0.4,20,3,1.0,0.9429162957816344,0.9869649843697776,0.9743807720545616,,,,,,1.929881280151412
2025-4-12_0-25-50_experiment-0,survival12,MLP,False,4,50,0.1,100,3,1.0,0.942321924852624,0.9874967902502616,0.9755400131380656,,,,,,1.9298187151028856
2025-4-11_6-39-41_experiment-0,survival12,MLP,False,2,50,0.2,50,3,1.0,0.942682493641053,0.9870914258645193,0.9747285443796128,,,,,,1.9297739195055723
2025-4-10_22-47-19_experiment-0,survival12,MLP,False,1,20,0.5,20,3,1.0,0.9436957968837947,0.9860729697920753,0.9725646276904053,,,,,,1.92976876667587
2025-4-10_22-49-42_experiment-0,survival12,MLP,False,1,20,0.5,50,3,1.0,0.9436557455838623,0.9861094761624485,0.9726419104293056,,,,,,1.9297652217463108
2025-4-11_4-0-32_experiment-0,survival12,MLP,False,1,200,0.5,50,3,1.0,0.9421414798248539,0.9876154285376755,0.9756945786158662,,,,,,1.9297569083625294
2025-4-11_5-29-36_experiment-0,survival12,MLP,False,2,20,0.4,50,3,1.0,0.9437525005290197,0.9859182552757512,0.9722554967348043,,,,,,1.929670755804771
2025-4-11_12-19-25_experiment-0,survival12,MLP,False,3,20,0.0,50,3,1.0,0.9423945312198811,0.9872397582269979,0.9750376753352139,,,,,,1.929634289446879
2025-4-11_2-41-15_experiment-0,survival12,MLP,False,1,200,0.1,20,3,1.0,0.9424083457056868,0.987196712242156,0.9749603925963136,,,,,,1.9296050579478428
2025-4-11_7-51-5_experiment-0,survival12,MLP,False,2,100,0.0,20,3,1.0,0.9429127350711458,0.98667931538796,0.9739557169906101,,,,,,1.9295920504591058
2025-4-11_3-0-19_experiment-0,survival12,MLP,False,1,200,0.2,20,3,1.0,0.9419953032890042,0.9875320576050504,0.9755786545075158,,,,,,1.9295273608940544
2025-4-12_0-15-21_experiment-0,survival12,MLP,False,4,50,0.1,20,3,1.0,0.942568256410564,0.9869503321733628,0.974496696162912,,,,,,1.9295185885839268
2025-4-12_3-35-1_experiment-0,survival12,MLP,False,4,100,0.3,20,3,1.0,0.9422562257282697,0.9872296885145905,0.9749217512268635,,,,,,1.9294859142428602
2025-4-11_4-19-31_experiment-0,survival12,MLP,False,2,20,0.0,50,3,1.0,0.9424724652667417,0.9869991516897157,0.9745353375323621,,,,,,1.9294716169564574
2025-4-11_4-6-19_experiment-0,survival12,MLP,False,1,200,0.5,100,3,1.0,0.9416964981028106,0.9877584813420331,0.9760037095714672,,,,,,1.9294549794448437
2025-4-11_15-6-12_experiment-0,survival12,MLP,False,3,50,0.2,100,3,1.0,0.9425871308533799,0.9868413241783247,0.9743034893156614,,,,,,1.9294284550317045
2025-4-11_4-41-16_experiment-0,survival12,MLP,False,2,20,0.1,100,3,1.0,0.9422118908668473,0.9872053074280299,0.9749603925963136,,,,,,1.9294171982948773
2025-4-10_22-54-33_experiment-0,survival12,MLP,False,1,20,0.5,100,3,1.0,0.9427295860451846,0.9866829038340666,0.9738011515128097,,,,,,1.9294124898792513
2025-4-11_12-54-45_experiment-0,survival12,MLP,False,3,20,0.2,20,3,1.0,0.9439731574902783,0.985435656179555,0.971289462498551,,,,,,1.9294088136698333
2025-4-12_5-31-42_experiment-0,survival12,MLP,False,4,200,0.1,50,3,1.0,0.9422826499482118,0.9870104348851376,0.9744580547934619,,,,,,1.9292930848333494
2025-4-11_22-16-24_experiment-0,survival12,MLP,False,4,20,0.1,100,3,1.0,0.9420530242800832,0.9871873334254634,0.9749217512268635,,,,,,1.9292403577055466
2025-4-11_17-42-54_experiment-0,survival12,MLP,False,3,100,0.3,100,3,1.0,0.9423306793814195,0.9868679720059762,0.974187565207311,,,,,,1.9291986513873955
2025-4-11_17-8-28_experiment-0,survival12,MLP,False,3,100,0.2,20,3,1.0,0.9417322658412529,0.9874427420628652,0.9754240890297152,,,,,,1.929175007904118
2025-4-11_10-59-50_experiment-0,survival12,MLP,False,2,200,0.3,20,3,1.0,0.9416963910137734,0.9874475338443652,0.975385447660265,,,,,,1.9291439248581388
2025-4-11_16-44-8_experiment-0,survival12,MLP,False,3,100,0.1,20,3,1.0,0.9416794709458873,0.9874401088392452,0.975385447660265,,,,,,1.9291195797851324
2025-4-11_20-11-25_experiment-0,survival12,MLP,False,3,200,0.3,20,3,1.0,0.9417829992726513,0.9873293196395545,0.9751149580741142,,,,,,1.929112318912206
2025-4-11_5-9-9_experiment-0,survival12,MLP,False,2,20,0.3,20,3,1.0,0.943649641508739,0.985435656179555,0.971289462498551,,,,,,1.929085297688294
2025-4-11_3-22-9_experiment-0,survival12,MLP,False,1,200,0.3,50,3,1.0,0.9415806277645036,0.987486451867179,0.9754627303991653,,,,,,1.9290670796316824
2025-4-11_19-11-46_experiment-0,survival12,MLP,False,3,200,0.1,50,3,1.0,0.9421320559895756,0.9869170628216712,0.9742648479462113,,,,,,1.9290491188112469
2025-4-11_5-34-57_experiment-0,survival12,MLP,False,2,20,0.4,100,3,1.0,0.9432749369673926,0.9857641476136318,0.9719463657792032,,,,,,1.9290390845810244
2025-4-11_15-40-46_experiment-0,survival12,MLP,False,3,50,0.4,20,3,1.0,0.9435568488579597,0.985435656179555,0.971289462498551,,,,,,1.9289925050375145
2025-4-11_6-20-59_experiment-0,survival12,MLP,False,2,50,0.1,50,3,1.0,0.9419959725954871,0.986987856649225,0.9745353375323621,,,,,,1.9289838292447121
2025-4-10_23-26-30_experiment-0,survival12,MLP,False,1,50,0.1,100,3,1.0,0.941546573450657,0.9874097170146425,0.9753468062908149,,,,,,1.9289562904652995
2025-4-10_23-3-32_experiment-0,survival12,MLP,False,1,50,0.0,20,3,1.0,0.9419036618453753,0.9870042527939867,0.9746126202712624,,,,,,1.9289079146393622
2025-4-11_5-17-7_experiment-0,survival12,MLP,False,2,20,0.3,100,3,1.0,0.943470347688119,0.985435656179555,0.971289462498551,,,,,,1.928906003867674
