folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_11-4-19_experiment-0,survival12,MLP,True,4,100,0.2,100,3,1.0,0.8805410812822927,0.986077374252029,0.972757834537656,,,,,,1.8666184555343217
2025-4-11_23-6-33_experiment-0,survival12,MLP,True,3,100,0.3,100,3,1.0,0.8782647163896773,0.9863219184841607,0.9732215309710576,,,,,,1.864586634873838
2025-4-12_3-30-37_experiment-0,survival12,MLP,True,3,200,0.4,100,3,1.0,0.876520557239947,0.9862044570215776,0.9728737586460064,,,,,,1.8627250142615246
2025-4-11_11-2-14_experiment-0,survival12,MLP,True,2,100,0.1,100,3,1.0,0.8777138503820507,0.9849132810643858,0.9705552764789984,,,,,,1.8626271314464367
2025-4-12_7-10-6_experiment-0,survival12,MLP,True,4,50,0.0,50,3,1.0,0.8769201332101952,0.9848796706776441,0.9704779937400981,,,,,,1.8617998038878394
2025-4-12_12-51-53_experiment-0,survival12,MLP,True,4,100,0.5,100,3,1.0,0.8742751946236164,0.9871122285352286,0.9748444684879632,,,,,,1.861387423158845
2025-4-12_2-4-41_experiment-0,survival12,MLP,True,3,200,0.2,100,3,1.0,0.8738682027375384,0.98555878227543,0.9717531589319526,,,,,,1.8594269850129685
2025-4-12_15-37-51_experiment-0,survival12,MLP,True,4,200,0.3,100,3,1.0,0.8731709727882473,0.9861769274632795,0.9728351172765562,,,,,,1.8593479002515267
2025-4-11_8-16-47_experiment-0,survival12,MLP,True,2,50,0.0,50,3,1.0,0.87260182132751,0.9851454793599304,0.9709803315429499,,,,,,1.8577473006874403
2025-4-11_22-34-32_experiment-0,survival12,MLP,True,3,100,0.2,100,3,1.0,0.870646482596318,0.985922712933754,0.9724100622126048,,,,,,1.856569195530072
2025-4-10_22-3-18_experiment-0,survival60,MLP,True,1,20,0.2,20,3,1.0,0.9042361826871882,0.9522960117087449,0.9142128639578878,,,,,,1.8565321943959332
2025-4-11_0-10-43_experiment-0,survival60,MLP,True,1,50,0.3,20,3,1.0,0.9038096829879376,0.9526661028958014,0.9148297417338378,,,,,,1.856475785883739
2025-4-10_21-45-48_experiment-0,survival60,MLP,True,1,20,0.1,20,3,1.0,0.9037272985539763,0.9524332235638493,0.9144596150682678,,,,,,1.8561605221178255
2025-4-10_22-23-40_experiment-0,survival60,MLP,True,1,20,0.3,50,3,1.0,0.9035328627327874,0.9524374928644823,0.9143362395130779,,,,,,1.8559703555972697
2025-4-12_10-19-30_experiment-0,survival12,MLP,True,4,100,0.1,50,3,1.0,0.8702273896490307,0.9856964805032941,0.9720622898875536,,,,,,1.8559238701523246
2025-4-10_22-46-31_experiment-0,survival60,MLP,True,1,20,0.4,100,3,1.0,0.9037857767564748,0.9520897974082861,0.9136371113670011,,,,,,1.8558755741647608
2025-4-11_2-51-33_experiment-0,survival60,MLP,True,1,100,0.5,20,3,1.0,0.9033869804753399,0.9524374928644823,0.9143362395130779,,,,,,1.8558244733398221
2025-4-11_0-29-54_experiment-0,survival60,MLP,True,1,50,0.4,20,3,1.0,0.9033609349837908,0.9524135257769569,0.9141717387728244,,,,,,1.8557744607607476
2025-4-10_22-28-54_experiment-0,survival60,MLP,True,1,20,0.3,100,3,1.0,0.9031199702557278,0.9526026334405878,0.9145829906234578,,,,,,1.8557226036963157
2025-4-10_22-20-47_experiment-0,survival60,MLP,True,1,20,0.3,20,3,1.0,0.9033646863291563,0.952257241174996,0.9138427372923178,,,,,,1.8556219275041523
2025-4-10_23-51-32_experiment-0,survival60,MLP,True,1,50,0.2,20,3,1.0,0.9029593653047587,0.9522806856933604,0.9142539891429512,,,,,,1.8552400509981193
2025-4-10_21-29-13_experiment-0,survival60,MLP,True,1,20,0.0,20,3,1.0,0.9029981546742496,0.9522045371386755,0.9140483632176345,,,,,,1.855202691812925
2025-4-10_22-41-6_experiment-0,survival60,MLP,True,1,20,0.4,50,3,1.0,0.9031175406674871,0.9519857735625371,0.9133903602566211,,,,,,1.8551033142300242
2025-4-11_0-49-10_experiment-0,survival60,MLP,True,1,50,0.5,20,3,1.0,0.9030681084790673,0.9520069409562081,0.9135548609968744,,,,,,1.8550750494352752
2025-4-10_22-38-10_experiment-0,survival60,MLP,True,1,20,0.4,20,3,1.0,0.903065220477951,0.9518994260726975,0.9131436091462412,,,,,,1.8549646465506484
2025-4-11_0-52-16_experiment-0,survival60,MLP,True,1,50,0.5,50,3,1.0,0.9028871881974943,0.9520285087719299,0.9136371113670011,,,,,,1.854915696969424
2025-4-11_2-30-24_experiment-0,survival60,MLP,True,1,100,0.4,20,3,1.0,0.9023225457781794,0.9523874831424718,0.9143362395130779,,,,,,1.854710028920651
2025-4-10_22-6-12_experiment-0,survival60,MLP,True,1,20,0.2,50,3,1.0,0.902915816081576,0.9517890600009139,0.9132258595163678,,,,,,1.85470487608249
2025-4-11_5-18-36_experiment-0,survival60,MLP,True,1,200,0.5,20,3,1.0,0.9022795237298036,0.9523809523809524,0.9142128639578878,,,,,,1.8546604761107561
2025-4-11_1-29-2_experiment-0,survival12,MLP,True,1,100,0.0,100,3,1.0,0.870439211764716,0.9842201252874474,0.9692414699176939,,,,,,1.8546593370521633
2025-4-11_6-44-3_experiment-0,survival60,MLP,True,2,20,0.3,50,3,1.0,0.9029041341934626,0.9513974941484236,0.9128968580358612,,,,,,1.854301628341886
2025-4-10_23-4-30_experiment-0,survival60,MLP,True,1,20,0.5,100,3,1.0,0.9024708576238676,0.9517341962535891,0.9128968580358612,,,,,,1.8542050538774566
2025-4-11_9-2-9_experiment-0,survival60,MLP,True,2,50,0.4,20,3,1.0,0.901878886156952,0.9522588913809676,0.9142128639578878,,,,,,1.8541377775379195
2025-4-11_0-58-5_experiment-0,survival60,MLP,True,1,50,0.5,100,3,1.0,0.9019747784903143,0.9521160160525356,0.9136371113670011,,,,,,1.85409079454285
2025-4-11_16-31-44_experiment-0,survival60,MLP,True,3,20,0.3,20,3,1.0,0.9020354035931133,0.9519650655021834,0.9135959861819378,,,,,,1.8540004690952967
2025-4-11_16-9-2_experiment-0,survival60,MLP,True,3,20,0.2,20,3,1.0,0.9020844996120909,0.9518535469107552,0.9134726106267478,,,,,,1.853938046522846
2025-4-12_2-51-2_experiment-0,survival60,MLP,True,4,20,0.0,20,3,1.0,0.9023549250076266,0.9515066669726665,0.9131024839611779,,,,,,1.853861591980293
2025-4-10_22-59-5_experiment-0,survival60,MLP,True,1,20,0.5,50,3,1.0,0.9022676737569691,0.9515897762705693,0.9125267313702912,,,,,,1.8538574500275384
2025-4-11_9-23-37_experiment-0,survival60,MLP,True,2,50,0.5,20,3,1.0,0.9021889413455837,0.951586128482092,0.9124444810001645,,,,,,1.8537750698276758
2025-4-11_7-23-30_experiment-0,survival60,MLP,True,2,20,0.5,50,3,1.0,0.9020976637018355,0.9516604575686238,0.9130202335910511,,,,,,1.8537581212704595
2025-4-11_15-26-6_experiment-0,survival60,MLP,True,3,20,0.0,20,3,1.0,0.902662596449305,0.951083961050891,0.9124033558151011,,,,,,1.853746557500196
2025-4-10_22-11-32_experiment-0,survival60,MLP,True,1,20,0.2,100,3,1.0,0.9019601933206555,0.9517648134601316,0.9132258595163678,,,,,,1.853725006780787
2025-4-11_16-35-13_experiment-0,survival60,MLP,True,3,20,0.3,50,3,1.0,0.901303234188408,0.9523613587528003,0.9142951143280145,,,,,,1.8536645929412083
2025-4-11_6-40-54_experiment-0,survival60,MLP,True,2,20,0.3,20,3,1.0,0.9029085120364246,0.9507168048367151,0.9114986017437079,,,,,,1.8536253168731398
2025-4-11_6-21-15_experiment-0,survival60,MLP,True,2,20,0.2,20,3,1.0,0.9026973899865636,0.9508956216600537,0.9119509787794045,,,,,,1.8535930116466173
2025-4-11_7-29-29_experiment-0,survival60,MLP,True,2,20,0.5,100,3,1.0,0.9020167079880033,0.9515537012972208,0.9126089817404178,,,,,,1.853570409285224
2025-4-11_7-20-21_experiment-0,survival60,MLP,True,2,20,0.5,20,3,1.0,0.9022778581630223,0.9512831069027035,0.9124033558151011,,,,,,1.8535609650657259
2025-4-10_22-56-7_experiment-0,survival60,MLP,True,1,20,0.5,20,3,1.0,0.9023208725711834,0.9511357693444598,0.9116219772988978,,,,,,1.8534566419156433
2025-4-12_3-12-16_experiment-0,survival60,MLP,True,4,20,0.1,20,3,1.0,0.9022528135395849,0.9511931831231769,0.9126089817404178,,,,,,1.8534459966627619
2025-4-12_4-2-1_experiment-0,survival60,MLP,True,4,20,0.3,20,3,1.0,0.9018316849111936,0.9515863582335192,0.9128968580358612,,,,,,1.8534180431447127
2025-4-12_3-37-5_experiment-0,survival60,MLP,True,4,20,0.2,20,3,1.0,0.9020852025118337,0.951328452364507,0.9130613587761145,,,,,,1.8534136548763407
2025-4-11_16-54-21_experiment-0,survival60,MLP,True,3,20,0.4,20,3,1.0,0.9014756356307092,0.9519305460360977,0.9134726106267478,,,,,,1.853406181666807
2025-4-11_6-2-6_experiment-0,survival60,MLP,True,2,20,0.1,20,3,1.0,0.90189696290468,0.9514140349268919,0.9128146076657345,,,,,,1.853310997831572
2025-4-12_4-5-50_experiment-0,survival60,MLP,True,4,20,0.3,50,3,1.0,0.9016957043718591,0.9515914815662926,0.9130613587761145,,,,,,1.8532871859381517
2025-4-11_7-3-49_experiment-0,survival60,MLP,True,2,20,0.4,50,3,1.0,0.9021263145065611,0.9511569301260023,0.9123211054449745,,,,,,1.8532832446325633
2025-4-11_15-46-15_experiment-0,survival60,MLP,True,3,20,0.1,20,3,1.0,0.9018921724901301,0.951328344889133,0.9125267313702912,,,,,,1.853220517379263
2025-4-11_6-50-0_experiment-0,survival60,MLP,True,2,20,0.3,100,3,1.0,0.9020385055202385,0.9511217030637731,0.9122799802599112,,,,,,1.8531602085840115
2025-4-11_7-0-40_experiment-0,survival60,MLP,True,2,20,0.4,20,3,1.0,0.9021518481037324,0.9509875640087784,0.9118276032242145,,,,,,1.8531394121125109
2025-4-11_19-23-56_experiment-0,survival12,MLP,True,3,50,0.1,100,3,1.0,0.8689572601226984,0.9841792228390167,0.9691641871787936,,,,,,1.8531364829617152
2025-4-11_16-41-12_experiment-0,survival12,MLP,True,3,20,0.0,100,3,1.0,0.8678009126984466,0.9851843072182055,0.9710189729124,,,,,,1.852985219916652
2025-4-11_16-12-32_experiment-0,survival60,MLP,True,3,20,0.2,50,3,1.0,0.9013851984105664,0.9514923662372198,0.9129791084059878,,,,,,1.8528775646477862
2025-4-11_0-33-1_experiment-0,survival60,MLP,True,1,50,0.4,50,3,1.0,0.9008760163089853,0.9519230769230769,0.9136371113670011,,,,,,1.8527990932320622
2025-4-11_7-9-46_experiment-0,survival60,MLP,True,2,20,0.4,100,3,1.0,0.9020946076159982,0.9506489932578086,0.9114986017437079,,,,,,1.852743600873807
2025-4-12_4-13-21_experiment-0,survival60,MLP,True,4,20,0.3,100,3,1.0,0.9011647400184721,0.9515674734937828,0.9130202335910511,,,,,,1.852732213512255
2025-4-12_6-35-19_experiment-0,survival60,MLP,True,4,50,0.3,20,3,1.0,0.9010160079609815,0.9516576470053209,0.9125678565553546,,,,,,1.8526736549663023
2025-4-10_21-48-40_experiment-0,survival60,MLP,True,1,20,0.1,50,3,1.0,0.9010401204782384,0.9514918542925133,0.9128146076657345,,,,,,1.8525319747707516
2025-4-11_16-57-51_experiment-0,survival60,MLP,True,3,20,0.4,50,3,1.0,0.9008757489014747,0.9516503528340543,0.9126501069254812,,,,,,1.852526101735529
2025-4-11_18-48-48_experiment-0,survival60,MLP,True,3,50,0.3,20,3,1.0,0.9009997648647557,0.9514209652096749,0.9121977298897845,,,,,,1.8524207300744306
2025-4-11_22-2-45_experiment-0,survival12,MLP,True,3,100,0.1,100,3,1.0,0.8671519799049564,0.9852684935846666,0.9712508211291008,,,,,,1.852420473489623
2025-4-11_11-46-19_experiment-0,survival60,MLP,True,2,100,0.5,20,3,1.0,0.9011664667069703,0.9512305670126456,0.9114986017437079,,,,,,1.8523970337196158
2025-4-11_2-9-13_experiment-0,survival60,MLP,True,1,100,0.3,20,3,1.0,0.9004763948846746,0.9519054598754122,0.9136371113670011,,,,,,1.8523818547600868
2025-4-11_5-44-33_experiment-0,survival60,MLP,True,2,20,0.0,20,3,1.0,0.9008437058414697,0.9513927066153565,0.9127323572956079,,,,,,1.852236412456826
2025-4-11_6-24-24_experiment-0,survival60,MLP,True,2,20,0.2,50,3,1.0,0.9012168462819995,0.9509857863365428,0.9120743543345945,,,,,,1.8522026326185423
2025-4-11_17-4-31_experiment-0,survival60,MLP,True,3,20,0.4,100,3,1.0,0.9007540555634301,0.951431504505532,0.9124444810001645,,,,,,1.8521855600689623
2025-4-11_17-16-16_experiment-0,survival60,MLP,True,3,20,0.5,20,3,1.0,0.9012821777569882,0.9508630925198648,0.9114986017437079,,,,,,1.852145270276853
2025-4-11_19-37-46_experiment-0,survival60,MLP,True,3,50,0.5,20,3,1.0,0.9004582722956589,0.9515590841099988,0.9134314854416845,,,,,,1.8520173564056577
2025-4-11_17-26-14_experiment-0,survival60,MLP,True,3,20,0.5,100,3,1.0,0.9008174311434827,0.9511755718227634,0.9119509787794045,,,,,,1.8519930029662461
2025-4-11_8-40-47_experiment-0,survival60,MLP,True,2,50,0.3,20,3,1.0,0.9011776519811352,0.950603180405776,0.9110873498930745,,,,,,1.8517808323869112
2025-4-11_0-13-48_experiment-0,survival60,MLP,True,1,50,0.3,50,3,1.0,0.8999548432756669,0.9518097113161328,0.9134314854416845,,,,,,1.8517645545917998
2025-4-11_9-26-59_experiment-0,survival60,MLP,True,2,50,0.5,50,3,1.0,0.89991757430888,0.951785427975904,0.9134314854416845,,,,,,1.851703002284784
2025-4-12_3-40-52_experiment-0,survival60,MLP,True,4,20,0.2,50,3,1.0,0.9006007775782561,0.9509846726566629,0.9122799802599112,,,,,,1.851585450234919
2025-4-11_0-38-48_experiment-0,survival60,MLP,True,1,50,0.4,100,3,1.0,0.8998072725307942,0.9516850853959266,0.9129791084059878,,,,,,1.8514923579267206
2025-4-11_18-24-32_experiment-0,survival60,MLP,True,3,50,0.2,20,3,1.0,0.8995719997626032,0.9518840843851095,0.9131436091462412,,,,,,1.8514560841477126
2025-4-11_4-52-36_experiment-0,survival60,MLP,True,1,200,0.4,20,3,1.0,0.9004896048157066,0.950948391956358,0.9116219772988978,,,,,,1.8514379967720647
2025-4-11_10-56-31_experiment-0,survival60,MLP,True,2,100,0.3,20,3,1.0,0.8998987106190486,0.9515305538384048,0.9129379832209245,,,,,,1.8514292644574533
2025-4-11_17-19-39_experiment-0,survival60,MLP,True,3,20,0.5,50,3,1.0,0.9003445629818645,0.9510228256412592,0.9115808521138345,,,,,,1.8513673886231237
2025-4-12_3-16-5_experiment-0,survival60,MLP,True,4,20,0.1,50,3,1.0,0.9010521308955792,0.9500023061666898,0.9108405987826945,,,,,,1.851054437062269
2025-4-11_1-48-18_experiment-0,survival60,MLP,True,1,100,0.2,20,3,1.0,0.8993545974563464,0.951697247706422,0.9133903602566211,,,,,,1.8510518451627682
2025-4-12_6-7-49_experiment-0,survival60,MLP,True,4,50,0.2,20,3,1.0,0.898914941307566,0.9519936021935336,0.9135959861819378,,,,,,1.8509085435010997
2025-4-11_2-54-55_experiment-0,survival60,MLP,True,1,100,0.5,50,3,1.0,0.8999546828311603,0.9509330280480824,0.9118687284092778,,,,,,1.8508877108792428
2025-4-11_11-21-3_experiment-0,survival60,MLP,True,2,100,0.4,20,3,1.0,0.8993491423431267,0.9515368315523253,0.9125267313702912,,,,,,1.850885973895452
2025-4-12_4-30-53_experiment-0,survival60,MLP,True,4,20,0.4,50,3,1.0,0.8996501820785381,0.9509765399283486,0.9127734824806711,,,,,,1.8506267220068868
2025-4-11_19-13-2_experiment-0,survival60,MLP,True,3,50,0.4,20,3,1.0,0.8989782481256874,0.951627372052904,0.9135137358118112,,,,,,1.8506056201785914
2025-4-11_16-42-3_experiment-0,survival60,MLP,True,3,20,0.3,100,3,1.0,0.8992147051271402,0.9513773002628872,0.9125267313702912,,,,,,1.8505920053900273
2025-4-11_6-30-24_experiment-0,survival60,MLP,True,2,20,0.2,100,3,1.0,0.9001839809515393,0.9504041146216018,0.9111696002632012,,,,,,1.850588095573141
2025-4-12_10-29-57_experiment-0,survival12,MLP,True,4,100,0.1,100,3,1.0,0.8651573394970928,0.9853575527325973,0.9714053866069013,,,,,,1.8505148922296901
2025-4-12_9-52-27_experiment-0,survival60,MLP,True,4,100,0.4,20,3,1.0,0.8986057494631833,0.9518787380724102,0.9133081098864945,,,,,,1.8504844875355935
2025-4-12_7-0-54_experiment-0,survival60,MLP,True,4,50,0.4,20,3,1.0,0.8988724846350701,0.9515557486111428,0.9128557328507978,,,,,,1.850428233246213
2025-4-12_10-25-27_experiment-0,survival60,MLP,True,4,100,0.5,20,3,1.0,0.8988901564514248,0.9513655413807397,0.9131436091462412,,,,,,1.8502556978321645
2025-4-12_3-48-20_experiment-0,survival60,MLP,True,4,20,0.2,100,3,1.0,0.8994067266405175,0.9508370125091979,0.9120743543345945,,,,,,1.8502437391497155
2025-4-10_21-53-58_experiment-0,survival60,MLP,True,1,20,0.1,100,3,1.0,0.8987266711395541,0.9514914268708651,0.9128557328507978,,,,,,1.8502180980104193
2025-4-11_8-19-20_experiment-0,survival60,MLP,True,2,50,0.2,20,3,1.0,0.8995781577755656,0.950472832184645,0.9110462247080112,,,,,,1.8500509899602107
2025-4-11_15-49-52_experiment-0,survival60,MLP,True,3,20,0.1,50,3,1.0,0.8996462855690954,0.9503506956421754,0.9112107254482645,,,,,,1.8499969812112709
2025-4-11_0-19-35_experiment-0,survival60,MLP,True,1,50,0.3,100,3,1.0,0.8982368875428257,0.9515725723199744,0.9131847343313045,,,,,,1.8498094598628
2025-4-11_21-26-7_experiment-0,survival60,MLP,True,3,100,0.3,20,3,1.0,0.899867714268443,0.9498846623546973,0.9088665898996545,,,,,,1.8497523766231403
2025-4-10_23-32-17_experiment-0,survival60,MLP,True,1,50,0.1,20,3,1.0,0.898799192056475,0.9508481948673336,0.9117042276690245,,,,,,1.8496473869238086
2025-4-11_21-56-27_experiment-0,survival60,MLP,True,3,100,0.4,20,3,1.0,0.8990349232375415,0.9504722310090832,0.9098535943411745,,,,,,1.8495071542466248
2025-4-11_6-5-11_experiment-0,survival60,MLP,True,2,20,0.1,50,3,1.0,0.8990969235789674,0.950339325018342,0.9109228491528212,,,,,,1.8494362485973093
2025-4-11_18-0-13_experiment-0,survival60,MLP,True,3,50,0.1,20,3,1.0,0.8990509829686169,0.9503559127439725,0.9110873498930745,,,,,,1.8494068957125893
2025-4-11_9-5-32_experiment-0,survival60,MLP,True,2,50,0.4,50,3,1.0,0.898485706411491,0.9508618117555254,0.9119509787794045,,,,,,1.8493475181670163
2025-4-11_5-22-27_experiment-0,survival60,MLP,True,1,200,0.5,50,3,1.0,0.8982792907338193,0.950782126743467,0.9116219772988978,,,,,,1.8490614174772864
2025-4-11_4-26-40_experiment-0,survival60,MLP,True,1,200,0.3,20,3,1.0,0.8977373855931345,0.9511776419693745,0.9122799802599112,,,,,,1.848915027562509
2025-4-11_13-48-58_experiment-0,survival12,MLP,True,2,200,0.1,100,3,1.0,0.864680927142616,0.984154650610046,0.9690869044398933,,,,,,1.848835577752662
2025-4-12_9-19-29_experiment-0,survival60,MLP,True,4,100,0.3,20,3,1.0,0.899329048578746,0.9495004172587229,0.9079207106431979,,,,,,1.8488294658374689
2025-4-12_4-27-2_experiment-0,survival60,MLP,True,4,20,0.4,20,3,1.0,0.8996450096532583,0.9489530013959981,0.9097713439710479,,,,,,1.8485980110492566
2025-4-11_16-19-23_experiment-0,survival60,MLP,True,3,20,0.2,100,3,1.0,0.8978690570514383,0.9506065061569564,0.9115808521138345,,,,,,1.8484755632083947
2025-4-10_23-54-38_experiment-0,survival60,MLP,True,1,50,0.2,50,3,1.0,0.8982677158087103,0.9500814762112414,0.9105527224872512,,,,,,1.8483491920199517
2025-4-11_14-18-9_experiment-0,survival60,MLP,True,2,200,0.4,20,3,1.0,0.8981377251976173,0.9502018232119371,0.9096890936009212,,,,,,1.8483395484095544
2025-4-12_4-38-20_experiment-0,survival60,MLP,True,4,20,0.4,100,3,1.0,0.8985848993175577,0.9497149742781666,0.9107583484125679,,,,,,1.8482998735957243
2025-4-11_18-52-54_experiment-0,survival12,MLP,True,3,50,0.0,50,3,1.0,0.8627428297464217,0.9855118359591482,0.9717145175625024,,,,,,1.8482546657055698
2025-4-11_10-31-36_experiment-0,survival60,MLP,True,2,100,0.2,20,3,1.0,0.8975311838414718,0.9507047095221726,0.9115397269287712,,,,,,1.8482358933636442
2025-4-12_7-4-46_experiment-0,survival60,MLP,True,4,50,0.4,50,3,1.0,0.8965560938137672,0.9515420517982979,0.9128968580358612,,,,,,1.848098145612065
2025-4-12_8-46-50_experiment-0,survival60,MLP,True,4,100,0.2,20,3,1.0,0.8966335885103887,0.9513110317694949,0.9119509787794045,,,,,,1.8479446202798835
2025-4-11_9-33-18_experiment-0,survival60,MLP,True,2,50,0.5,100,3,1.0,0.8959202063933682,0.9519890884291885,0.9131436091462412,,,,,,1.8479092948225566
2025-4-10_21-32-0_experiment-0,survival60,MLP,True,1,20,0.0,50,3,1.0,0.8979150664237201,0.949987387924511,0.9103059713768712,,,,,,1.847902454348231
2025-4-11_6-11-1_experiment-0,survival60,MLP,True,2,20,0.1,100,3,1.0,0.8975071018850731,0.9501259445843828,0.9104293469320612,,,,,,1.847633046469456
2025-4-12_5-16-25_experiment-0,survival60,MLP,True,4,50,0.0,20,3,1.0,0.8966904775482514,0.9509257347374217,0.9120332291495312,,,,,,1.847616212285673
2025-4-12_6-39-11_experiment-0,survival60,MLP,True,4,50,0.3,50,3,1.0,0.8967275784303174,0.9507134486799477,0.9117864780391511,,,,,,1.847441027110265
2025-4-11_7-58-7_experiment-0,survival60,MLP,True,2,50,0.1,20,3,1.0,0.8970283354777888,0.9503861402021221,0.9109639743378846,,,,,,1.847414475679911
2025-4-12_2-54-23_experiment-0,survival60,MLP,True,4,20,0.0,50,3,1.0,0.8969806376180818,0.9503552622502242,0.9112107254482645,,,,,,1.8473358998683058
2025-4-12_3-23-34_experiment-0,survival60,MLP,True,4,20,0.1,100,3,1.0,0.897433473137036,0.9498847395112955,0.9105938476723145,,,,,,1.8473182126483314
2025-4-12_13-1-20_experiment-0,survival60,MLP,True,4,200,0.3,20,3,1.0,0.8981493536042284,0.9491601950514719,0.9073860832373746,,,,,,1.8473095486557003
2025-4-11_19-16-45_experiment-0,survival60,MLP,True,3,50,0.4,50,3,1.0,0.8963633770408618,0.950716226797476,0.9119921039644678,,,,,,1.847079603838338
2025-4-11_2-33-44_experiment-0,survival60,MLP,True,1,100,0.4,50,3,1.0,0.8958655559383812,0.9512111281710476,0.9124444810001645,,,,,,1.8470766841094288
2025-4-11_8-44-10_experiment-0,survival60,MLP,True,2,50,0.3,50,3,1.0,0.896638241401076,0.9503353854635671,0.9110873498930745,,,,,,1.846973626864643
2025-4-12_7-26-7_experiment-0,survival60,MLP,True,4,50,0.5,20,3,1.0,0.8954639404180615,0.9512816393969296,0.9126912321105445,,,,,,1.846745579814991
2025-4-11_3-1-18_experiment-0,survival60,MLP,True,1,100,0.5,100,3,1.0,0.8961985241305787,0.950545304890596,0.9110462247080112,,,,,,1.8467438290211746
2025-4-11_14-51-52_experiment-0,survival60,MLP,True,2,200,0.5,20,3,1.0,0.8985014681741972,0.947948781420888,0.9048774469485112,,,,,,1.8464502495950852
2025-4-10_23-14-4_experiment-0,survival60,MLP,True,1,50,0.0,20,3,1.0,0.8967011891291116,0.9495782911624496,0.9095245928606679,,,,,,1.8462794802915612
2025-4-11_1-27-47_experiment-0,survival60,MLP,True,1,100,0.1,20,3,1.0,0.8953053295631015,0.9502235469448584,0.9107172232275045,,,,,,1.8455288765079598
2025-4-11_9-12-1_experiment-0,survival60,MLP,True,2,50,0.4,100,3,1.0,0.894429348399103,0.9510738224431171,0.9117453528540879,,,,,,1.8455031708422203
2025-4-11_20-56-37_experiment-0,survival60,MLP,True,3,100,0.2,20,3,1.0,0.8946022693759967,0.9508009153318079,0.9115808521138345,,,,,,1.8454031847078047
2025-4-11_22-26-33_experiment-0,survival60,MLP,True,3,100,0.5,20,3,1.0,0.8972017530686311,0.9479335130278527,0.9046718210231947,,,,,,1.845135266096484
2025-4-12_0-48-43_experiment-0,survival60,MLP,True,3,200,0.3,20,3,1.0,0.8957008329117463,0.9494087914071667,0.9077973350880079,,,,,,1.845109624318913
2025-4-11_15-56-43_experiment-0,survival60,MLP,True,3,20,0.1,100,3,1.0,0.8953224283633616,0.9497462161049887,0.9096068432307945,,,,,,1.8450686444683502
2025-4-11_13-44-10_experiment-0,survival60,MLP,True,2,200,0.3,20,3,1.0,0.8943921787551059,0.9503843784930538,0.9105527224872512,,,,,,1.8447765572481596
2025-4-10_21-37-3_experiment-0,survival60,MLP,True,1,20,0.0,100,3,1.0,0.894537205308519,0.9501926252063843,0.9106760980424412,,,,,,1.8447298305149031
2025-4-11_19-41-26_experiment-0,survival60,MLP,True,3,50,0.5,50,3,1.0,0.8948637633606725,0.9497594374537379,0.9106760980424412,,,,,,1.8446232008144103
2025-4-11_11-50-9_experiment-0,survival60,MLP,True,2,100,0.5,50,3,1.0,0.8930356662942521,0.9513171663860958,0.9119921039644678,,,,,,1.844352832680348
2025-4-12_5-40-6_experiment-0,survival60,MLP,True,4,50,0.1,20,3,1.0,0.8946586541596965,0.9494917116952103,0.9092778417502879,,,,,,1.8441503658549068
2025-4-12_0-8-5_experiment-0,survival60,MLP,True,3,200,0.2,20,3,1.0,0.8935244490228685,0.9505175747924013,0.9105527224872512,,,,,,1.8440420238152697
2025-4-12_12-16-47_experiment-0,survival60,MLP,True,4,200,0.2,20,3,1.0,0.8944406329960576,0.9495959984609466,0.9084142128639578,,,,,,1.844036631457004
2025-4-12_7-29-53_experiment-0,survival60,MLP,True,4,50,0.5,50,3,1.0,0.8925429794159783,0.9514585389364485,0.9130202335910511,,,,,,1.8440015183524268
2025-4-11_18-28-16_experiment-0,survival60,MLP,True,3,50,0.2,50,3,1.0,0.8932445115601643,0.9506161528242246,0.9113341010034545,,,,,,1.843860664384389
2025-4-11_18-52-34_experiment-0,survival60,MLP,True,3,50,0.3,50,3,1.0,0.893108378216538,0.950739029492219,0.9118687284092778,,,,,,1.843847407708757
2025-4-11_4-0-55_experiment-0,survival60,MLP,True,1,200,0.2,20,3,1.0,0.8939165830368777,0.9498129747343781,0.9100592202664912,,,,,,1.8437295577712558
2025-4-12_6-11-55_experiment-0,survival60,MLP,True,4,50,0.2,50,3,1.0,0.8928145126426297,0.95084150345556,0.9119509787794045,,,,,,1.8436560160981896
2025-4-11_17-38-22_experiment-0,survival60,MLP,True,3,50,0.0,20,3,1.0,0.8939223131978229,0.9496822155427574,0.9098124691561112,,,,,,1.8436045287405802
2025-4-11_5-30-17_experiment-0,survival60,MLP,True,1,200,0.5,100,3,1.0,0.8940648948825659,0.9495055850576817,0.9092778417502879,,,,,,1.8435704799402477
2025-4-11_15-29-20_experiment-0,survival60,MLP,True,3,20,0.0,50,3,1.0,0.8943435182283601,0.9492131944763041,0.9089488402697812,,,,,,1.8435567127046641
2025-4-11_5-47-28_experiment-0,survival60,MLP,True,2,20,0.0,50,3,1.0,0.8941495561004761,0.9493563413570757,0.9092367165652245,,,,,,1.8435058974575518
2025-4-12_1-22-18_experiment-0,survival12,MLP,True,3,200,0.1,100,3,1.0,0.8587516481002834,0.9847091171641644,0.9701302214150469,,,,,,1.8434607652644477
