folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_17-20-16_experiment-0,survival60,MLP,False,2,100,0.4,20,1,1.0,0.9096665306296972,0.602372751626483,0.8935559881159717,,,,,,1.5120392822561801
2025-4-12_18-20-30_experiment-0,survival60,MLP,False,2,200,0.2,50,1,1.0,0.9064772622286291,0.605423987776929,0.8941706792336851,,,,,,1.511901250005558
2025-4-11_21-19-36_experiment-0,survival12,MLP,False,2,200,0.1,100,1,1.0,0.8181697422220837,0.6933933568560652,0.7532194094893013,,,,,,1.511563099078149
2025-4-12_4-21-53_experiment-0,survival12,MLP,False,3,200,0.1,100,1,1.0,0.8173156017991232,0.6940043870338776,0.7541007687411252,,,,,,1.5113199888330007
2025-4-11_22-34-32_experiment-0,survival12,MLP,False,2,200,0.5,50,1,1.0,0.8305282404596266,0.6802449242668385,0.7570875973167507,,,,,,1.510773164726465
2025-4-12_9-30-16_experiment-0,survival12,MLP,False,4,100,0.0,50,1,1.0,0.8114031437423886,0.6987608940534772,0.7512118689712579,,,,,,1.5101640377958658
2025-4-11_11-59-41_experiment-0,survival12,MLP,False,1,20,0.4,50,1,1.0,0.82647844075987,0.6836715221678011,0.7565000244822014,,,,,,1.5101499629276711
2025-4-11_12-16-2_experiment-0,survival12,MLP,False,1,20,0.5,100,1,1.0,0.8258898302402483,0.6842005196780531,0.7560103804534104,,,,,,1.5100903499183014
2025-4-12_2-3-53_experiment-0,survival12,MLP,False,3,100,0.0,50,1,1.0,0.8164468728377092,0.6935977475823234,0.754884199187191,,,,,,1.5100446204200326
2025-4-11_17-28-44_experiment-0,survival12,MLP,False,2,20,0.4,20,1,1.0,0.8259490073122857,0.6839404497941084,0.7557165940361358,,,,,,1.509889457106394
2025-4-11_17-44-38_experiment-0,survival12,MLP,False,2,20,0.5,50,1,1.0,0.8251083354799,0.6845358224016145,0.7550800567987074,,,,,,1.5096441578815145
2025-4-11_13-28-40_experiment-0,survival12,MLP,False,1,50,0.5,20,1,1.0,0.8265309663153764,0.6830077875654283,0.7568427753023552,,,,,,1.5095387538808047
2025-4-11_22-11-42_experiment-0,survival12,MLP,False,2,200,0.4,20,1,1.0,0.8305685877992877,0.6789677419354839,0.7563531312735641,,,,,,1.5095363297347717
2025-4-12_0-14-6_experiment-0,survival12,MLP,False,3,20,0.5,100,1,1.0,0.8239518480844266,0.6845603913207073,0.7537090535180924,,,,,,1.508512239405134
2025-4-12_0-7-32_experiment-0,survival12,MLP,False,3,20,0.5,20,1,1.0,0.8237065697603361,0.6843795252785997,0.7545414483670372,,,,,,1.5080860950389359
2025-4-12_9-12-45_experiment-0,survival12,MLP,False,4,50,0.5,50,1,1.0,0.8270647870370416,0.6806496994500575,0.7554717720217402,,,,,,1.507714486487099
2025-4-11_22-31-54_experiment-0,survival12,MLP,False,2,200,0.5,20,1,1.0,0.8295052118965732,0.6780320217799961,0.7567938108994761,,,,,,1.5075372336765693
2025-4-12_17-26-45_experiment-0,survival60,MLP,False,2,100,0.4,100,1,1.0,0.909574629321528,0.597817614964926,0.8942731277533039,,,,,,1.507392244286454
2025-4-11_17-42-44_experiment-0,survival12,MLP,False,2,20,0.5,20,1,1.0,0.8238616533254903,0.6835123183828173,0.7546883415756744,,,,,,1.5073739717083077
2025-4-12_11-6-23_experiment-0,survival12,MLP,False,4,100,0.5,20,1,1.0,0.8259871439722214,0.6811510606934563,0.7564020956764432,,,,,,1.5071382046656776
2025-4-13_1-44-57_experiment-0,survival60,MLP,False,4,20,0.1,20,1,1.0,0.9061264739141158,0.6006499713247945,0.8929925212580678,,,,,,1.5067764452389103
2025-4-12_13-46-56_experiment-0,survival12,MLP,False,4,200,0.5,50,1,1.0,0.8277790897940125,0.6785276864565203,0.755814522841894,,,,,,1.5063067762505327
2025-4-11_11-57-59_experiment-0,survival12,MLP,False,1,20,0.4,20,1,1.0,0.8250976424123287,0.6805271238485159,0.7554717720217402,,,,,,1.5056247662608446
2025-4-12_23-43-9_experiment-0,survival60,MLP,False,3,200,0.0,100,1,1.0,0.8704188118895039,0.6342515765018254,0.8871017313799816,,,,,,1.5046703883913293
2025-4-12_9-10-29_experiment-0,survival12,MLP,False,4,50,0.5,20,1,1.0,0.8261542840197559,0.6784634193423846,0.7553248788131028,,,,,,1.5046177033621406
2025-4-12_8-55-30_experiment-0,survival12,MLP,False,4,50,0.4,50,1,1.0,0.8281466810344618,0.6756669465796783,0.7541497331440044,,,,,,1.50381362761414
2025-4-11_20-58-43_experiment-0,survival12,MLP,False,2,200,0.0,50,1,1.0,0.8081325209978054,0.6956469311467502,0.7528276942662684,,,,,,1.5037794521445558
2025-4-11_12-12-18_experiment-0,survival12,MLP,False,1,20,0.5,50,1,1.0,0.8250905477859849,0.6784709792891843,0.7537090535180924,,,,,,1.5035615270751692
2025-4-12_0-9-33_experiment-0,survival12,MLP,False,3,20,0.5,50,1,1.0,0.824101551030425,0.6791925860099023,0.7525339078489938,,,,,,1.5032941370403274
2025-4-12_17-7-10_experiment-0,survival60,MLP,False,2,100,0.3,50,1,1.0,0.9091919060421031,0.5930685358255452,0.8929412969982584,,,,,,1.5022604418676484
2025-4-12_7-39-38_experiment-0,survival12,MLP,False,4,20,0.5,100,1,1.0,0.8218264353471132,0.6801428389236066,0.7543945551583998,,,,,,1.5019692742707198
