folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-14_2-16-35_experiment-0,survival12,MLPEmb,True,2,50,0.3,100,3,1.0,0.839271288870104,0.7036440257808626,0.7658522254321108,,,,,,1.5429153146509667
2025-4-13_22-46-23_experiment-0,survival12,MLPEmb,True,2,20,0.3,100,3,1.0,0.8375302276367104,0.7052108267354078,0.7648239729716496,,,,,,1.5427410543721183
2025-4-14_6-53-2_experiment-0,survival12,MLPEmb,True,3,20,0.5,100,5,1.0,0.8352032048038946,0.7067742131117714,0.7632571120795182,,,,,,1.541977417915666
2025-4-14_10-4-11_experiment-0,survival12,MLPEmb,True,3,50,0.5,100,5,1.0,0.8364140778422208,0.7027827481952243,0.7641384713313422,,,,,,1.5391968260374451
2025-4-14_0-48-24_experiment-0,survival12,MLPEmb,True,2,20,0.5,100,10,1.0,0.8361393302809073,0.7028891763691246,0.7638446849140674,,,,,,1.5390285066500318
2025-4-14_4-4-20_experiment-0,survival12,MLPEmb,True,2,50,0.5,100,10,1.0,0.8377724528854971,0.6982181931853705,0.763648827302551,,,,,,1.5359906460708674
2025-4-14_2-34-0_experiment-0,survival60,MLPEmb,True,4,20,0.5,50,5,1.0,0.9116427284867521,0.6209495101733233,0.8969367892633952,,,,,,1.5325922386600754
2025-4-14_3-44-45_experiment-0,survival12,MLPEmb,True,2,50,0.5,100,5,1.0,0.8359543489767328,0.6934781236189154,0.762277824021936,,,,,,1.5294324725956483
2025-4-14_3-21-30_experiment-0,survival12,MLPEmb,True,2,50,0.5,100,3,1.0,0.8359342678243356,0.6932411191449229,0.7611026783528375,,,,,,1.5291753869692584
2025-4-14_0-27-7_experiment-0,survival12,MLPEmb,True,2,20,0.5,100,5,1.0,0.8354501387031101,0.6934140802422406,0.7620330020075405,,,,,,1.5288642189453507
2025-4-14_0-1-25_experiment-0,survival12,MLPEmb,True,2,20,0.5,100,3,1.0,0.8350110314866043,0.6883423826253594,0.7611026783528375,,,,,,1.5233534141119636
2025-4-14_6-29-52_experiment-0,survival12,MLPEmb,True,3,20,0.5,100,3,1.0,0.8349665257317763,0.6848893166506256,0.7595358174607061,,,,,,1.5198558423824018
